Emoji unice în predicții: 671
{'🍵', '🍀', '👗', '🐘', '🇪', '🧜', '🌬', '🔲', '🌠', '🪵', '🐺', '🧚', '🌨', '📚', '🥦', '👶', '🏎', '🤞', '🔆', '📢', '🐒', '⚕', '⛩', '😄', '🛒', '🤣', 'n', '🕰', '🛩', '️', '💡', '🎋', '🦴', '🏨', '🥟', '🪑', '🔴', '🫂', '🧑', '🌽', '📐', '✂', '🐿', '🌅', '🏔', '🤵', '👠', '🌐', '🍺', '🏣', '🏼', '🤔', '🇮', '😞', '🍨', '🧒', '🌉', '✔', '🙅', '🖋', '🐇', '🐻', '⚔', '🐦', '⛰', '✨', '🚑', '🚧', '👋', '🤩', '🧀', '🏃', '🌻', '😂', '🐆', '🥋', '🧶', '🕳', '👌', '🗻', '🔛', '💎', '☃', '🎁', '🌀', '🔗', '😌', '🍚', '🎇', '🐠', '🔙', '🍗', '♀', '🕊', '🎥', '🏍', '🥣', '⏩', '🦇', '🙌', '🚣', '🔳', '🍖', '🚒', '🥊', '✊', '🌁', '🐳', '👎', '📦', '🏌', '🗃', '🌷', '📜', '🗝', '😬', '💁', '⛹', '🇩', '👏', '😁', '👃', '👻', '📺', '🪜', '👡', '🪶', '💲', '🔪', '🥰', '👕', '🆘', '🗼', '👧', '😤', '🎳', '🔭', '☺', '🎖', '🧈', '📰', '👜', '🏝', '🥁', '🌌', '🍄', '🗾', '⛅', '👷', '🥗', '🏯', '⛄', '🍞', '🐬', '🤖', '🗺', '🏬', '📷', '🧽', '🐢', '🐰', '🏆', '🏖', '🌈', '🌆', '💬', '🥛', '🏀', '📈', '🧠', '☔', '⌛', '👑', '🏙', '⚽', '🌾', '🦅', '✝', '🥒', '💆', '🏐', '🤷', '🐚', '🛶', '🧥', '🎓', '💐', '🇵', '👬', '😲', '😵', '🔐', '🍱', '🛌', '⛈', '🏟', '😢', '🇫', '👴', '🔎', '😅', '💞', '🚗', '🧱', '🧭', '🐼', '🚫', '🌯', '🏡', '💭', '👰', '🎞', '🌟', '🌎', '🧹', '🧵', '🚐', '💊', '🎷', '🍎', '🥼', '🎒', '🐋', '👯', '🍝', '🍳', '🌊', '💧', '🏋', '😆', '🎬', '🌄', '🧗', '🥂', '💖', '🏭', '🔧', '🌪', '🧊', '🚀', '🇸', '🐜', '🌫', '🎃', '🥤', '🔌', '⏰', '🧐', '❌', '😫', '🕹', '🥧', '🥓', '🌶', '✍', '🙂', '🆕', '🧙', '👐', '🍙', '📊', '🌩', '🤸', '👉', '🛋', '👒', '🗣', '✋', '🏮', '🔦', '🥬', '📣', '🍛', '🧢', '🎩', '🔬', '🐈', '👊', '😃', '❓', '👔', '👫', '🐕', '🦄', '🖤', '🇭', '🍪', '👸', '🧘', '🧦', '🏁', '🤝', '😓', '😎', '🪛', '🦰', '🍲', '⛪', '🖌', '⛵', '👩', '🥑', '😈', '🇹', '💼', '💉', '🩺', '🍃', '😺', '🇬', '🗯', '🚨', '🧡', '🛁', '🌍', '🤗', '🕌', '⛺', '🤜', '🤓', '🦢', '😮', '💨', '🚚', '💓', '👵', '🧳', '🧖', '🇨', '🧼', '👨', '🍫', '🚍', '🌸', '🥚', '🌰', '🌧', '🚜', '🤯', '🛫', '💔', '💑', '😷', '⛷', '🐱', '🍣', '📝', '🧁', '🍷', '🦸', '👪', '🗓', '🏠', '🍍', '🗽', '🚪', '😰', '🦳', '🧓', '🎻', '👥', '🪨', '🍜', '🏥', '🤹', '🍦', '🛵', '🆒', '🇱', '🏢', '💻', '🕍', '🔜', '➡', '❄', '🍁', '🎾', '🇽', '🥘', '🔋', '🦐', '🎂', '🇯', '🕶', '😊', '☀', 'a', '😋', '🛥', '⚡', '🏺', '🌱', '👀', '🚶', '🏽', '🐶', '👅', '💸', '🧂', '🇺', '🤡', '☮', '💦', '💒', '🇧', '🛏', '🤤', '🤴', '💍', '⏱', '🚵', '💮', '⭐', '🍰', '🎊', '😣', '🔄', '🏻', '🌿', '🌤', '🛀', '💕', '🌺', '➕', '🛠', '🔮', '✏', '📉', '🎹', '🖥', '🔨', '🌲', '👢', '🎸', '🐍', '😭', '🇲', '📏', '🦌', '👖', '🧅', '🦩', '🌮', '🧰', '😻', '🌞', '🎶', '🕉', '💫', '🍌', '🧤', '🚅', '🐾', '🐟', '🦋', '🩳', '😍', '👍', '🎯', '🔩', '🚿', '🪂', '🏄', '🏊', '🍟', '👦', '📸', '🍂', '🖼', '💄', '🚙', '💗', '☁', '⚾', '🏕', '✌', '🩹', '🥵', '🇴', '🎟', '🎨', '🍉', '🏈', '💙', '🦒', '🤿', '🥄', '🌳', '🔑', '😴', '🩰', '📱', '⏳', '🐧', '🏅', '📅', '🎡', '🍿', '🍽', '🎿', '🐡', '🐑', '🫔', '⚙', '⛸', '🌡', '🍹', '💅', '🧪', '🌇', '🛴', '🔒', '🤙', '🧸', '🛍', '🍅', '💳', '🚤', '👙', '🎈', '🪟', '🌑', '🌴', '🌭', '🔥', '🎄', '🏵', '🔁', '🎆', '↔', '🔵', '💃', '🏛', '🍓', '🌼', '😱', '💇', '💘', '💯', '🎲', '🎎', '🚰', '🥐', '🏰', '🇦', '🪚', '🌥', '🇷', '🥶', '🦁', '🍴', '🛹', '👚', '🗿', '🥞', '🦉', '🕵', '😒', '😇', '📽', '☑', '💚', '\u200d', '🧣', '🍢', '⛓', '👭', '👁', '🤪', '🥩', '🚦', '🥅', '🍤', '😨', '🎉', '💥', '☕', '💰', '🛣', '🧩', '🇰', '🚴', '🏫', '🖐', '🥕', '🤏', '🙏', '🌃', '🦏', '🖊', '🎪', '🍶', '🏗', '👟', '🧺', '🕺', '💣', '🤘', '🦜', '💾', '🐵', '🇳', '🏘', '✈', '🌵', '👣', '🎼', '🎤', '⛱', '🎠', '🔫', '🥳', '👂', '🪓', '🏜', '♂', '🙈', '🥾', '🎮', '🕴', '🏂', '🪄', '⚖', '🏞', '✅', '💛', '📖', '🫖', '🗨', '🎵', '💜', '🥇', '🤲', '🥪', '🍔', '🌙', '🚲', '🎧', '🎺', '🪒', '🪴', '🐅', '🍇', '🦷', '🐨', '🎭', '🔍', '🎢', '⛳', '😩', '🍮', '🤕', '🤽', '🍕', '🚌', '🌹', '🔝', '🥢', '🔊', '❤', '🚘', '⚒', '🍯', '😕', '🐝', '🍾', '🕷', '🚛', '💤', '💪', '😔'}

===============================
        GLOBAL METRICI
===============================

Exact Match         : 0.0000
Emoji F1            : 0.3777
Jaccard             : 0.2666
Avg Levenshtein     : 8.0275
Avg Length Diff     : 3.0386
BLEU                : 0.0000
ChrF                : 7.3212

===============================
        STATISTICI AVANSATE
===============================

Lungimi predicții:
Avg True Len        : 7.7545
Avg Pred Len        : 7.6608
Std True Len        : 3.5386
Std Pred Len        : 3.0924

Under/Over-generation:
Under-generate      : 0.4296
Over-generate       : 0.4582
Equal length        : 0.1122

Top 20 emoji în TRUE:
[('️', 2047), ('\u200d', 571), ('✨', 345), ('❤', 227), ('♀', 222), ('💪', 211), ('🎨', 161), ('🔥', 160), ('🌸', 147), ('😍', 136), ('🌿', 128), ('🌟', 123), ('♂', 113), ('🌊', 110), ('☀', 105), ('🌳', 105), ('👩', 104), ('🌈', 102), ('💃', 102), ('🏞', 102)]

Top 20 emoji în PRED:
[('️', 1124), ('✨', 503), ('\u200d', 401), ('❤', 330), ('💪', 270), ('🔥', 224), ('♀', 217), ('😍', 184), ('🌿', 183), ('🎨', 166), ('🌟', 164), ('🏞', 156), ('🌳', 154), ('🌞', 152), ('☀', 152), ('🌸', 140), ('😌', 139), ('🎉', 138), ('🌊', 127), ('💫', 126)]


true,pred,exact_match,emoji_f1,jaccard,levenshtein,len_true,len_pred,len_diff
🔋🔩✔️❤️🪛👍,️🔧🔩🛋🛠🪑🪛,0,0.39999999999999997,0.2727272727272727,7,8,7,1
🌊🏞️🏖️🗻😍🙌,✨️🌄🌅🌊🌿🏔🏖🏝🏞💦💫😍🤩,0,0.45454545454545453,0.3125,11,8,14,6
💑👴🏼👵🏼🎉💞,❤🎁🎉🏻🏼👰👴👵💍🥳,0,0.47058823529411764,0.3333333333333333,9,7,10,3
🎉🎶💃🌈😄🥳,‍️🌈🌟🎆🎇🎉🎊🎪🎶👯💃🔥🕺🥳,0,0.47619047619047616,0.3125,11,6,15,9
👖💃🤩🌟💯👌,👌👖💃,0,0.6666666666666666,0.5,5,6,3,3
💃✨❤️🌈🔥,🌟🎉💃🕺😁🚀,0,0.16666666666666666,0.09090909090909091,6,6,6,0
👖💫✨🌼😍,🌟👀👖😍🤩,0,0.4000000000000001,0.25,5,5,5,0
🔨🔩🪚🔄,️💡💭🔧🔨🔩🪛,0,0.36363636363636365,0.2222222222222222,6,4,7,3
🐺❤️🌲🌕🐾,‍♂❤️🌲🏃🐶🐺🐾👫💪🦁,0,0.5555555555555556,0.38461538461538464,8,6,12,6
🤝💕👨‍👩‍👧‍👦🌸🌼🙌,✨🏡👋👥👫💛😃😊🙌🤝,0,0.1818181818181818,0.1111111111111111,12,12,10,2
🌟🎯🎉🎇💪🙌,✨🌟🎉🎯🏆😃🙌,0,0.6153846153846153,0.4444444444444444,5,6,7,1
⚽💃🕺💫😌,⚽🎯🏆💃,0,0.4444444444444445,0.2857142857142857,4,5,4,1
👴🏻👵🏼👶🏼👧🏻👦🏽🏰🎉❤️,‍❤️🎉🏼👦👧👨👩🙌,0,0.5,0.375,12,14,10,4
💕🌸☮️,‍♀✨️🌸🌼🌿💫🕊🧘,0,0.28571428571428575,0.16666666666666666,9,4,10,6
🚗☀️🌊🕶️,♂️🌊🏖💨🕶,0,0.5,0.375,5,6,6,0
👥🎹👩‍🦱🕍🌙🧱🤩🌈❤️🎭🏞️🌄,‍✨️🌆🌈🌟🎉🎨🎭🏙🏢👥💥🖌🖼,0,0.3225806451612903,0.2,16,16,15,1
👕👖🔵👟😎,✨❤️👕👖👗,0,0.3636363636363636,0.2222222222222222,6,5,6,1
☕🔌😌✨💯,☕✨❤️🌟👌💯😌,0,0.6153846153846154,0.4444444444444444,6,5,8,3
🌅😍🌆🌼✨,❤️🌅🌳💖😍,0,0.3636363636363636,0.2222222222222222,6,5,6,1
👯‍♀️💃🎶💫🕺🌸❤️✨🎭🌌,‍♀✨🌟🎭💃💫😍🩰,0,0.5217391304347826,0.375,12,14,9,5
🏥😷🌙☀️🚑🏥💉❤️,‍⚕️🌃🏥👨👩💉💊😴,0,0.3,0.2,9,10,10,0
🌼💮💐✔️👍,✨🌷🌸🌺🌻🌼🌿🏵💐,0,0.26666666666666666,0.15384615384615385,9,6,9,3
🚙🌲⛰️😎,⛰🌲🌳🏞💪🚙🪓,0,0.5,0.3333333333333333,6,5,7,2
🌻🙏😄✨,☀✨🌞🌻💛😄😊,0,0.5454545454545454,0.375,5,4,7,3
🪛🔧🩹💡,✂️🌀🔍🔧🔩🛠🪛,0,0.3333333333333333,0.2,7,4,8,4
🥤💪🍓🍌🍍🥬🌀,🌪🍓🍹💙💚💯😍,0,0.14285714285714285,0.07692307692307693,7,7,7,0
🗣️🔎🌎🌍📚🗺️🧑‍💻,‍🌍👥👨👩,0,0.25000000000000006,0.15384615384615385,10,11,5,6
📸🖤🌅🌸🌠,⏰⏳❄️🌟🌠🎭💫📷📸🔒🕰🖼,0,0.2222222222222222,0.125,12,5,13,8
💤🏆📝🧑🏽‍🦱💻🧠🌬️😴💜,✅️💪💻💼🔧😄🛠,0,0.1904761904761905,0.10526315789473684,12,13,8,5
🚪🔔🎶🙂💌👥🏠,️🔍,0,0.0,0.0,7,7,2,5
🌴🍃🌺,️🌴🌸🌺🌿🍃🏝🏞💫,0,0.5,0.3333333333333333,7,3,9,6
🌲🏞️⛰️💪😍,⛰️🌲🌳🏔🏞🥾,0,0.5714285714285714,0.4444444444444444,7,7,7,0
📚🏢🌐💡📚🗺️📚🎓,✍🏰📖📚🖊,0,0.14285714285714285,0.09090909090909091,8,9,5,4
📚📖😌🧘‍♀️🏛️📖❤️📚,‍♀♂⛰️🌄🌅🏞🏰💆🔮🚶,0,0.24000000000000002,0.16666666666666666,13,13,12,1
🍖🔥🌮🤤💨👅💦😇,✨🍔🔥😋🤤🥬🧀,0,0.26666666666666666,0.15384615384615385,7,8,7,1
🏡🌿🌸😌💨😊,🌸🌿💚💜😌,0,0.5454545454545454,0.375,5,6,5,1
🚙🏔️🌲🌞💨🌿,⛰️🌄🌲🌳🌿🏞🚙🥾,0,0.5,0.3333333333333333,8,7,9,2
🐧❄️🥶🐧🥇🐧🚶💟🐧🚪🕳🎢,⛸❄❤️🐧🐾👍🚶🧊,0,0.3636363636363637,0.26666666666666666,10,13,9,4
🏔️🌳🌄🚶🗺️⛰️🏞️🌪️,‍♀♂⛰️🌄🌲🌳🏔🏕🏞😱🚵🥾🧗,0,0.42857142857142855,0.3333333333333333,14,13,15,2
❤️😍💓💘💕💑😌💔,❤😍😢,0,0.3333333333333333,0.2,7,9,3,6
🌴🌿🦜🌊🎉🕶️🇧🇷🔝,⚽🇧🇷🌳🌴🎉🎭🎵🎶💃🕺🥁🦜,0,0.4347826086956522,0.2777777777777778,12,10,13,3
🔌💥🧐🔄💡🏠👍,️🌡🏠💡🔌🚫,0,0.4615384615384615,0.3,6,7,6,1
😊☀️🌻🏖️💕,😁😊,0,0.22222222222222224,0.14285714285714285,7,7,2,5
🛹🎨👤🔥💥,🎨🏄💥💨💯🔥😎🚀🛹,0,0.5714285714285714,0.4,8,5,9,4
👫🌊🏖️💣🙌💯😎🦀🧜‍♀️,‍🎉🏖👦👧👨👪🚀🤪,0,0.18181818181818185,0.10526315789473684,12,13,9,4
👗👠✨🧵🌸💃🔥💭💫,✂✍✨❤️🌈🎉🎨👗👚👜👠🧵,0,0.3636363636363637,0.2222222222222222,12,9,13,4
🍚🍲⏰🙌,🍚,0,0.4,0.25,3,4,1,3
🍔🍉🌳,‍❤️🌞🌭🌳🍔🍽👦👧👨👩👫👴👵🥗🧺,0,0.2,0.1111111111111111,16,3,17,14
🌮👥💃🏽🕺🏽😍💥❤️,🌮💃🔥,0,0.30769230769230765,0.2,8,10,3,7
❤️🌟🤗✨🌈❣️,✨️🌟💕💖😊🤗,0,0.5333333333333333,0.4,6,8,7,1
🖤🌙🎸🔥👯🌃🧥💣,🌃🌙👕👖💃🖤🧥,0,0.5333333333333333,0.36363636363636365,6,8,7,1
🌻☀️😊🌟,☀❤️🌞🌻🌼💛😊🤗,0,0.5714285714285714,0.4,7,5,9,4
🌾🍎🍞💰🌽🥦💸,🌾🚜,0,0.22222222222222224,0.125,6,7,2,5
👟🔥💪,‍♀️🌟🎉👖👟💃🔥,0,0.3333333333333333,0.2,8,3,9,6
🥶❄️🌨️🧥,❄️🌨🌬🥶🧣🧤🧥,0,0.7142857142857143,0.625,5,6,8,2
🧺😌✨💕,☀❤️🌞🌳🌸🌻🏞🏡🧺,0,0.14285714285714288,0.07692307692307693,10,4,10,6
🕰️🕯️📻🎥🧚‍♀️💭💔🎶,💔💭😔😞😢😭,0,0.21052631578947367,0.13333333333333333,13,13,6,7
🌳🍂🍁🍃🍂🌤️,🌲🌳🌼🍁🍂🍃🎶,0,0.5714285714285714,0.4444444444444444,5,7,7,0
🌺🌴🎨🌱✨,🌴🌸🌺🌿🎉🎨,0,0.5454545454545454,0.375,6,5,6,1
📏🎯📏,📏📐🛠,0,0.3333333333333333,0.25,2,3,3,0
👗👡🌞🌳🧺,☀️🌞🌳🌸🌻🌼👗👡🧺,0,0.6666666666666666,0.5,7,5,10,5
🌵💦🌞🏡👌,✨🌞🌱🌵🌿🍃🏠🏡💚😌,0,0.4,0.25,8,5,10,5
❄️🏠💨🥶📈🥰,☃❄️🌬,0,0.36363636363636365,0.2222222222222222,6,7,4,3
💔😢💔😔💔😭,❤💔😔😢,0,0.6,0.6,4,6,4,2
👨‍🏫👩‍🏫📚🌟💡🎓🌱🌍👑,‍✏✨🌍🌟🌱🎓🏫👩💡💪📚🤝🧑🧠,0,0.6428571428571429,0.5294117647058824,14,13,15,2
🍳💨😋,‍️🍗🍟🍳👩💨🔥,0,0.36363636363636365,0.2222222222222222,6,3,8,5
🌙🏃‍♀️🎥❤️👧🏻,‍♀✨️🌟🍿🏃👧🚀,0,0.5263157894736842,0.38461538461538464,7,10,9,1
🔥🔥🔽🚀🏠💯💥⚾🙌,⚾✌💥🔝🔥🤯,0,0.4,0.2727272727272727,9,9,6,3
🏡💨🗑️👵,👌👍💦🧹🧼,0,0.0,0.0,5,5,5,0
🏢🌆💎🔆💫🌃,️🌃🌆🏙🏢🏬,0,0.5,0.3333333333333333,6,6,6,0
⛰️🏞️🏕️🌳🌊🦁🐠🌦️🏜️,⛰⛺️🌄🌅🌊🌲🌳🌸🌺🌻🌿🍃🏔🏕🏞🗻,0,0.3870967741935484,0.2857142857142857,14,14,17,3
👉💦🥛🌵🙅‍♂️💀,☀🌵💦💧,0,0.30769230769230765,0.18181818181818182,8,9,4,5
🎂🎉🎁👫🎈,🌞🎉👫👭💕🥰,0,0.3636363636363636,0.2222222222222222,5,5,6,1
🛍️💰📺💻,✨❤️🌟🍿😍🛋,0,0.16666666666666666,0.09090909090909091,6,5,7,2
🏛️🏰💫🤯,✨️🌟🏛🏰,0,0.6,0.42857142857142855,4,5,5,0
🍕🧀🔥🥰😋🙏🏼,️🍅🍝👌🔥🤤🧀,0,0.2857142857142857,0.16666666666666666,7,7,7,0
🌥️💗💯😃🎊🎉,☁✨️🌈,0,0.18181818181818182,0.1,7,7,4,3
🏰🏘️🪝🧱🧝‍♀️🌺,️🏛🏰,0,0.30769230769230765,0.2,9,10,3,7
🌤️☕🛀😌🧘,☮️🌅🌈😇😌🙏🧘,0,0.42857142857142855,0.2727272727272727,5,6,8,2
🏛️🌃🌇🏙️🕰️🎭🌟,⏳⛩️🌆🎎🏯🏰💫🔮🕰🗻🚅,0,0.1818181818181818,0.1111111111111111,11,10,12,2
🇹🇭🏞️🌊🏙️🛵🦐🤿,️🇭🇳🇹🌅🌊🌞🌴🍜🏖🏜🏝🏞🏯,0,0.41666666666666663,0.2777777777777778,12,10,14,4
🏞️🌳🌸💫📖,‍♀✨️🌄🏞🏰📚🗺🧙🧚,0,0.23529411764705885,0.13333333333333333,10,6,11,5
🏖️🌊🦶🏻😌💙,️🌊🌴🏖🏝😌,0,0.6153846153846153,0.4444444444444444,5,7,6,1
⛪🤯😇🌸,✨️🌅🌌🌟💫🙏,0,0.0,0.0,7,4,7,3
🎈🥳🎮😂🎊🦾💥,🎉🎮👏👥😂😆🤜🤣🤩,0,0.25,0.14285714285714285,8,7,9,2
🌆🏙️🏢🏗️🚀🌌💪❤️,✨️🌃🌆🌇🏗🏙🏢💡💼📈,0,0.45454545454545453,0.3333333333333333,11,11,11,0
🏐🏖️😎💪🏼🌊👟😊,☀️🌊🌞🏐🏖,0,0.5333333333333333,0.36363636363636365,8,9,6,3
🌺🌴☀️🏖️,🌿🏡,0,0.0,0.0,6,6,2,4
💪💤😋,‍♀♂️🌅🌞💆💤😴🧘,0,0.15384615384615383,0.08333333333333333,9,3,10,7
🌧️🌈,️🌅🌈😍🙏,0,0.5,0.3333333333333333,4,3,5,2
💫👣🎶💓🌱🤍🖌️,✨❤🌈🌟🎨💫🖌,0,0.26666666666666666,0.15384615384615385,7,8,7,1
🌯😍🌶️🥙💕🍽️,🌮🌶🍅🍖💥🔥😋🤤🥩🥬,0,0.11111111111111112,0.0625,10,8,10,2
🤼‍♂️💪😵‍💫🏋💥🎟️,️🌟🎭👏💥💪🔥,0,0.3157894736842105,0.21428571428571427,10,12,7,5
☕🏠🌿🪟❤️,☕❤️🏰📚,0,0.5454545454545454,0.375,5,6,5,1
🏰🌸💙✨🚶🏽‍♀️👣,️🌆🏰👫,0,0.28571428571428575,0.16666666666666666,10,10,4,6
🌞🌼💛😊🤗✨🍃🌻,☀️🌞🌴🌺🌻💛😌,0,0.375,0.23076923076923078,8,8,8,0
🏃‍♂️🌄🥾🏞️📅,‍⛰️🌄🌲🌳🏔🏞🚶🥾,0,0.5263157894736842,0.38461538461538464,7,9,10,1
🍔💪🏼🧀🍅💥🍟🔥😍,🍅🍔🍟😍🤤🥓🥬🧀,0,0.5882352941176471,0.4166666666666667,9,9,8,1
🌸🌸🌸💮🌸🌸🌸✨,✨🌸🌿💜😌,0,0.3076923076923077,0.3333333333333333,7,8,5,3
🏥🏢🧋🐛🫐🛎️🛁🛏️💉⚕️,‍⚕️🌡🏢🏥👨👩💉,0,0.4545454545454546,0.3333333333333333,12,13,9,4
🐶🐱🐰😷📚💉💊👨‍⚕️,‍⚕❤️🏥🐱👍👨👩💉🩺,0,0.5454545454545454,0.375,10,11,11,0
🔨💡🔧💻🧰,️🏠💪🔧🔨🔩🛠🧰🪚,0,0.42857142857142855,0.2727272727272727,7,5,9,4
❄️🌨️🍃,☁☃❄❤️🌨🌬,0,0.5,0.375,5,5,7,2
🌷🌷🌷🏡🌸💐🎨,✨❤️🌷🌸🌻🌼🌿🏡💐,0,0.47058823529411764,0.36363636363636365,9,7,10,3
🎵💃🕺🔥,️🎵🎶💃🕺😄🙈,0,0.5454545454545454,0.375,4,4,7,3
⏳📷🗓💫📸🌆🤯📸✨🤩,✨🌅💫📷📸😍😮🤩🤯,0,0.631578947368421,0.5,9,10,9,1
🇧🇷🎶💃🎭🌴,🇧🇷🌴🍹🎉🎊🎭💃🕺🥳,0,0.625,0.45454545454545453,7,6,10,4
🐧❄️❤️,❄❤️🐧💃🕺😍🥰,0,0.6153846153846154,0.5,7,5,8,3
🐶🌿🤸,‍♀️🏃🏞🐾🗺🚶,0,0.0,0.0,8,3,8,5
🦋🌸🌼💫🪡🎨✨,✨🌱🌸🌿🦋,0,0.5,0.3333333333333333,7,7,5,2
☀️🌤️🌥️☁️💙,☀️🌞🌤🔵,0,0.42857142857142855,0.375,7,9,5,4
🍂🍁🧥❤️,☕️🍁🍂🧥,0,0.8000000000000002,0.6666666666666666,5,5,5,0
👩‍🎨🌺🐯👚🛍️💃,✨🌙👗💫,0,0.0,0.0,9,9,4,5
🚐🛣️☀️🌞,‍☀️🌲🏕🏞🚐🥾🪵,0,0.4,0.2727272727272727,8,6,9,3
🌹🌸🌼💐✨🌷😍,✨🌷🌸🌹🌺🎨💐,0,0.7142857142857143,0.5555555555555556,7,7,7,0
🌿💜😌💤😴,️🌿💆💜💤😌🛌🧘,0,0.6153846153846154,0.4444444444444444,5,5,8,3
⛰️🌳🏞️🌊🏔️🌲🏞️💦🏞️🌳,⛰️🌄🌊🌲🌳🏔🏞💦,0,0.6666666666666667,0.8888888888888888,10,15,9,6
🐍🌿💪🏽🏠🧑🏾‍🌾✨,🌱🌵🌿💚,0,0.14285714285714288,0.07692307692307693,10,10,4,6
🌍🌲🗺️🌊🏞️🌺🌿🍃🏞️🚵‍♂️🏝️🌲,⛰️🌄🌅🌊🌲🌳🌸🌿🏔🏞💦💧,0,0.3125,0.23809523809523808,16,19,13,6
🍜🥘🌮🍳🥗🍣🧁🍨,✨️🌍🌮🌯🍕🍛🍜🍣🍲🍷🍽😋🥘,0,0.36363636363636365,0.2222222222222222,12,8,14,6
👩🏻😍🤗🗿,✨️🌈,0,0.0,0.0,5,5,3,2
❤️👩‍⚕️💉🏥🤗🌟👨‍⚕️😊,‍⚕✨❤️🌡🏥👩💉💊💖💪😇🤗🩺,0,0.5333333333333333,0.4444444444444444,14,15,15,0
🚘🛣️🌳🌤️😎👌,☀️🌴💨😎🚗🚘🛣,0,0.5,0.36363636363636365,8,8,8,0
🥣🍓🍌🍎☕👍,❤🌅🍇🍌🍓🍚🔥🥛🥣,0,0.4,0.25,8,6,9,3
🇯🇵🍣🍡🍜🍱💻🤖🚄⛩️🌸,🇯🇵🌸🍚🍜🍣🍱🍵🎎🏯💻🥢,0,0.5833333333333334,0.4117647058823529,9,12,12,0
👫🏰🎢😱💓🔥,♂🎠🎡🎢🤪,0,0.1818181818181818,0.1,6,6,5,1
🚙🏞️🏜️🚧🌵💨,⛰🌄🌲🏞💪🔥🚙🚜,0,0.25,0.15384615384615385,8,8,8,0
🛍️🛒💄👠💫😱,✨️🏬💄💰💸🛍,0,0.42857142857142855,0.2727272727272727,5,7,7,0
🌊🌴😎☀️🌞🏖️🌈🍹🕶️👙,‍☀♀️🌊🏊🏖👙💃,0,0.4545454545454546,0.3333333333333333,11,13,9,4
👵🏼💖🍪,🍪👵💕🤗,0,0.5,0.3333333333333333,4,4,4,0
😌☕🌅✨🙏🔌,⏰☕⚙️🌅🔌🔥,0,0.4615384615384615,0.3,5,6,7,1
☀️🌻🌼🌞🌈,☀️🌞🌻🌼💛😊,0,0.7692307692307692,0.625,3,6,7,1
🎾🔥🙌😅💦🥵,⛹🎾🏀🏆💪🔥,0,0.3333333333333333,0.2,6,6,6,0
🚌🚧🕒😫,️🕰,0,0.0,0.0,4,4,2,2
💕🌼💖🕊️😍🌅,✨❤🌟💖😍🙏,0,0.30769230769230765,0.18181818181818182,6,7,6,1
🌮🔥🌶️🤩🥑🌮,🌮🌶🍽🎉💃🔥😋😍🤤🥩,0,0.3529411764705882,0.23076923076923078,9,7,10,3
🏡🌳☮️💤,☀❤️🌞🌳🌻🌼🌿🍃🏡,0,0.4,0.25,9,5,10,5
🥗🥑🥕🌽👌❤️🌞🕶️,️🍅🍚🍣🐟🥗🥢,0,0.23529411764705882,0.14285714285714285,10,10,7,3
🥾🗻🌿⛰️🍁,‍☀♀♂⛰️🌞🌲🌳🌿🏞🚶🥾,0,0.42105263157894735,0.26666666666666666,11,6,13,7
🎶🌴🌊🏰🔆👑🕶️🌮🌶️🍹,️🌴🍹💃🦜,0,0.35294117647058826,0.23076923076923078,11,12,5,7
❄️🧥🎩🧣✨,✨❄❤️🌬👌💁🔥🧣🧶,0,0.5,0.3333333333333333,7,6,10,4
🚐✌️🏕️⛅🛣️🌅👨‍👩‍👦‍👦,✨️🌄🏕🏞🗺🚌🚍🚐🛣,0,0.3076923076923077,0.23529411764705882,15,16,10,6
📺💸,️🌙🏠👀🛋,0,0.0,0.0,5,2,5,3
💃🌧️😁,✨🎉🎵🎶💃🕺😍,0,0.18181818181818182,0.1,7,4,7,3
🍽️🌍🍛🌶️✨🥘,‍✨️🍣🍳🍽🎨👨👩💫🔥😋,0,0.3,0.1875,11,8,12,4
🌩️😍🏙️🏞️❤️👶🚗,⚡✨🌿🏙💚💨🛴🛵,0,0.10526315789473685,0.06666666666666667,10,11,8,3
🌻😊💛💐🌻🌸✨,☀🌞🌻🌼💛😃😄😊,0,0.39999999999999997,0.2727272727272727,7,7,8,1
🌲🥾🏞️💚,‍♀♂️🌲🌳🏞🚶🥾,0,0.5714285714285714,0.4,7,5,9,4
👗✨🔛📸‼️😎💪,✨️🌬💨💫🔌🚗,0,0.26666666666666666,0.15384615384615385,7,8,7,1
🪛🔧🛋️🪑,️💪🔧🔨🔩🛠🪛,0,0.5,0.3333333333333333,6,5,7,2
🌄🏞️🌲🚶‍♀️💦,⛰️🌄🌊🌲🌳🌿🏔🏞💦💧🚶,0,0.5714285714285715,0.42857142857142855,10,9,12,3
😍🩳💕,‍♀✨️💁💕💪😌🤗🥰,0,0.15384615384615383,0.08333333333333333,9,3,10,7
🍏🍓✨🤩💪🌪,🌪🍌🍓🍹💚💪💫🔄🥤,0,0.4,0.25,7,6,9,3
😬🎉🤞,💪💼😰🤞,0,0.28571428571428575,0.16666666666666666,3,3,4,1
🌸🌷🌼🌺,🌞🌱🌷🌻🌼💐,0,0.4,0.25,4,4,6,2
🗿💥😮👌😍🔥👏,⚒✨️🎨👏💡💪💫🔨🗿😮😲🪄,0,0.3,0.17647058823529413,13,7,13,6
☀️🌅✨,✨🌅🌟,0,0.5714285714285715,0.4,3,4,3,1
