Emoji unice în predicții: 726
{'🍾', '🍖', '👗', '🐑', '🇯', '😮', '🔲', '💦', '⛷', '🎀', '🤣', '👵', '🗻', '👜', '🧘', '🦸', '🎼', '🌩', '✏', '🗿', '🤔', '🚐', '🧱', '🗝', '🪂', '🥂', '👨', '🪟', '🔩', '🦍', '🤪', '💵', '🎡', '😓', '🔍', '🇺', '📘', '🇭', '🏰', '🧑', '👻', '🏹', '🎬', '🤳', '👞', '👛', '👴', '🫒', '🚫', '🐛', '😺', '🏐', '🐿', '💺', '👷', '🤞', '🧵', '🎂', '🚧', '🏼', '🔋', '🕸', '👡', '🤘', '🥚', '😃', '🙌', '🇩', '🌧', '💘', '🍠', '🍻', '🦘', '🧭', '🥪', '🥥', '🏕', '🐡', '🚛', '🥋', '🌔', '📊', '🤲', '🎎', '🌼', '🛶', '🛹', '🥧', '🍟', '💾', '👁', '🏮', '🏯', '📺', '🙈', '💄', '🍿', '🍺', '🐚', '🏛', '🍗', '🌹', '🍙', '👚', '🌳', '🇧', '🖥', '😌', '🐮', '😬', '🍔', '⛺', '🧊', '🧅', '🧀', '⏰', '🥦', '💡', '♀', '🚪', '🦖', '😰', '🛏', '📱', '🌄', '🧂', '💅', '🤤', '💎', '🩹', '⚾', '🎵', '👸', '🧽', '🔶', '🧚', '🎿', '🧿', '🏩', '🌭', '📈', '🏢', '🍫', '🍎', '🎷', '🧪', '🆒', '😆', '🕹', '🐜', '📄', '🥭', '🐋', '🌱', '🙂', '👾', '🔓', '🟣', '🧶', '🏃', '🕺', '🤙', '➕', '🖼', '☀', '🚰', '⛄', '🍶', '🦷', '🥐', '🚌', '💉', '🐒', '🩲', '🦢', '😴', '🍱', '♂', '🌋', '🦒', '🐆', '🍚', '😎', '🏆', '💕', '🇪', '🛍', '☑', '🔨', '🥛', '😂', '💻', '🦶', '🥇', '🏂', '🐓', '🍯', '😼', '🚕', '🌦', '🪵', '🎖', '🏌', '🌲', '🎈', '🇳', '👪', '🐬', '⬛', '😭', '👶', '🕰', '🌯', '🍌', '💛', '📷', '👒', '🥬', '🏺', '🥁', '🥒', '🎒', '💭', '🌀', '🍮', '👬', '🥾', '⌛', '💸', '🥩', '🏫', '🐍', '🍦', '🏔', '🎢', '⭐', '💨', '😫', '👥', '😍', '🍩', '🏡', '💒', '🗣', '⛏', '🛋', '🚶', '🍉', '⛈', '🔠', '💰', '🌡', '😷', '💪', '🇰', '🧳', '☃', '🏈', '🎻', '🎧', '😔', '💞', '👫', '❕', '🐶', '🌈', '👅', '😤', '🤸', '🧄', '🪓', '🚏', '👼', '📢', '🐝', '🥔', '🥏', '🤩', '👐', '🕌', '💁', '🧗', '🌻', '🪑', '🧰', '🍜', '🗽', '🍹', '📝', '🐟', '🎌', '🩳', '🛁', '💬', '🏻', '🕊', '🆙', '🎪', '🙏', '🐦', '🔢', '👔', '🔳', '⚖', '🚣', '🌁', '🔮', '💙', '🧣', '🔑', '🐢', '🫑', '🪥', '🏎', '🎳', '🌵', '🍪', '\u200d', '🇷', '🦴', '🕴', '💜', '🏬', '🖋', '⚔', '🤿', '🐺', '📡', '🐈', '💯', '🇴', '🦇', '😻', '🔴', '🌥', '⌨', '🖊', '🌷', '✈', '🗞', '🪶', '🍷', '🌙', '🦩', '🌴', '🍀', '🇬', '🎊', '🔔', '⏳', '🥟', '🔄', '🥡', '🇵', '🌺', '🎩', '💤', '🐯', '🧁', '🎥', '🦁', '🍨', '🚨', '🌎', '✂', '🛵', '👰', '🚙', '🐵', '🖤', '🐅', '⛳', '⛰', '👌', '😘', '🛼', '🏟', '🕳', '🎮', '🎉', '🍛', '🏪', '🍕', '💍', '☁', '🖌', '💆', '️', '🐳', '📅', '🎇', '🕶', '🍍', '🌨', '🚒', '🔌', '🐄', '🧼', '🛩', '⛹', '🔥', '👓', '🦥', '🏖', '👙', '📆', '🛌', '🚚', '🌾', '👂', '🐇', '🎏', '☕', '🤑', '📣', '💃', '⚡', '🇦', '🔝', '✔', '🍃', '🪔', '🧹', '🏘', '💼', '🌃', '🔭', '🔬', '✊', '💫', '🧈', '🎋', '🇽', '🥙', '🔗', '🍳', '❓', '⛸', '😞', '🇸', '🌍', '🚗', '🧥', '🪜', '❌', '🐙', '🍣', '📚', '🔙', '🏗', '📜', '🌬', '🩺', '🎶', '♥', '🤜', '✍', '🗃', '😄', '🍅', '🏞', '🔒', '🇹', '👩', '🥕', '👟', '🐰', '🟥', '🏠', '🚦', '🦳', '🚤', '😢', '🏙', '✌', '🐠', '🧯', '🤴', '👘', '🚴', '💧', '🪒', '🤗', '⚒', '🏨', '👢', '🧦', '😊', '🦊', '♻', '🧺', '👏', '👑', '😕', '🪴', '😸', '🥜', '🦌', '🦓', '🛒', '🦅', '👕', '😋', '💓', '🏅', '↔', '🪄', '⚫', '📦', '💑', '😱', '🥑', '🪛', '❄', '🏜', '🌐', '🥣', '🏁', '🇨', '🍴', '🔱', '🌌', '🕵', '🌸', '🌫', '🥤', '🖐', '⛪', '💥', '🎤', '🦚', '🎁', '🔀', '🍰', '🐼', '⚕', '🚑', '🍑', '🐱', '🎭', '🍝', '🏀', '🛥', '🗾', '🎆', '🌮', '🌽', '👦', '🥗', '🆓', '🧡', '👧', '🍄', '⛩', '🛫', '🧙', '🗼', '🤕', '🔎', '🏒', '🥅', '🚘', '🍤', '🧴', '🤓', '🦾', '🥢', '🎃', '✅', '🌊', '🍁', '🕉', '🔉', '🐘', '🚜', '🍞', '🦋', '🦉', '🥊', '🏳', '💮', '🏵', '🤹', '🕍', '🚲', '🌆', '🛀', '🍲', '👠', '😁', '👣', '🥳', '🤯', '🧸', '📏', '🆘', '🔐', '🎺', '🥶', '⚽', '🍂', '🤖', '💔', '➡', '💚', '🛠', '🇮', '🎨', '⛱', '🍢', '🦄', '🧩', '🔧', '💊', '🏄', '🍵', '✋', '😽', '🌿', '💇', '💣', '😀', '💲', '🔆', '🔊', '🛤', '😇', '💐', '🔵', '🚵', '🧠', '⚙', '🎍', '🎾', '🏥', '❤', '🔜', '🌰', '👀', '📰', '⛵', '🟠', '🌅', '🏍', '🌪', '☮', '📐', '🌟', '🧓', '📸', '🌉', '🥰', '🧒', '😅', '🔪', '🧐', '⚓', '🤝', '🎓', '🏝', '🙋', '🎲', '✝', '🆕', '🐧', '👯', '🐾', '🥞', '🌠', '🐨', '🏭', '💖', '👋', '🎟', '🏊', '🥓', '🗺', '🍓', '👊', '🐻', '👭', '🇲', '🛴', '🎹', '🌇', '🌤', '🪚', '🚍', '🇫', '🍇', '👖', '🦰', '💝', '🏋', '🌞', '🎞', '🩰', '☺', '🪁', '✨', '🗂', '🗑', '😵', '🏽', '🫂', '👉', '😩', '🍸', '🚀', '🍽', '🕯', '🌶', '🎯', '🦜', '😲', '👃', '🎸', '📖', '🥵', '🥘', '🚿', '👍', '😪', '☔', '🛣', '🧜'}

===============================
        GLOBAL METRICI
===============================

Exact Match         : 0.0000
Emoji F1            : 0.3913
Jaccard             : 0.2759
Avg Levenshtein     : 8.2985
Avg Length Diff     : 3.1440
BLEU                : 0.0000
ChrF                : 7.5875

===============================
        STATISTICI AVANSATE
===============================

Lungimi predicții:
Avg True Len        : 7.8925
Avg Pred Len        : 8.0975
Std True Len        : 3.6284
Std Pred Len        : 3.1343

Under/Over-generation:
Under-generate      : 0.3970
Over-generate       : 0.4975
Equal length        : 0.1055

Top 20 emoji în TRUE:
[('️', 2202), ('\u200d', 607), ('✨', 369), ('❤', 238), ('♀', 236), ('💪', 220), ('🔥', 173), ('🎨', 169), ('🌸', 147), ('😍', 138), ('🌿', 132), ('🌟', 128), ('♂', 123), ('🌊', 111), ('💃', 110), ('💥', 109), ('🌈', 107), ('☀', 107), ('👩', 107), ('🌳', 107)]

Top 20 emoji în PRED:
[('️', 1140), ('✨', 556), ('\u200d', 404), ('❤', 351), ('💪', 295), ('🔥', 249), ('😍', 235), ('♀', 205), ('🌟', 200), ('🌿', 194), ('🎨', 184), ('🌞', 176), ('🏞', 172), ('🌸', 163), ('😌', 162), ('🌳', 154), ('💃', 153), ('💨', 151), ('☀', 148), ('🌊', 145)]

true,pred,exact_match,emoji_f1,jaccard,levenshtein,len_true,len_pred,len_diff
🥵↗️👎🆘🖐️👋💪🔨🧩✨,‍♂✅️🌬💪🔨🔩😎🛠,0,0.2727272727272727,0.16666666666666666,10,12,10,2
👵🏼👴🏼💛👶🏻💪🏻,‍❤️👴👵🧓,0,0.26666666666666666,0.18181818181818182,9,9,6,3
🌿👃💨💕✨😍💪🌺,🌱🌿💊💚🪴,0,0.15384615384615385,0.08333333333333333,8,8,5,3
🌿💜🌸🌺😌,✨🌸🌿💫,0,0.4444444444444445,0.2857142857142857,4,5,4,1
🌡️❄️💨,☀❄️🌞🌡💦🔥🥵,0,0.4615384615384615,0.3333333333333333,7,5,8,3
🌮🥑🧀🌶️💦😋🔥,️🌮🌶🔥😋🤤🥑,0,0.7999999999999999,0.6666666666666666,7,8,7,1
🏔️🌲🌿🌸💚🌳🏞️📸☀️💫🌈😌🔆💧💐,‍♀⛰️🌄🌲🌳🏔🏞👣💚😌🚶🥾,0,0.43750000000000006,0.30434782608695654,16,18,14,4
🏰🌳🌺🌄🌊🎣❤️🚶‍♂️,️🌳🌾🌿🍃🏞🏡,0,0.2105263157894737,0.125,11,12,7,5
🐾❤️💼🏥🐶😺💚🌟,‍⚕❤️🐰🐱🐶🐾💕💖😊😺🩺,0,0.4545454545454546,0.29411764705882354,10,9,13,4
➡️🎵🎤⤵️⭐,🎉🎧🎵🎶💃🕺🙌,0,0.14285714285714285,0.08333333333333333,6,7,7,0
👩‍🦰🎁❤️🦄🍫🌟,‍♀👦👧👩👯💕💖💞🤗,0,0.2105263157894737,0.11764705882352941,10,9,10,1
📰📺🎙️👉👤💭,✍️🌍🌟💡📝📰🔍🔎,0,0.25,0.14285714285714285,9,7,9,2
🍕🧀😋🍽️👌,🌶🍅🍕🔥😋😍🧀,0,0.4615384615384615,0.3,6,6,7,1
🚗📱💡🌆🛣️🔋🤖,‍✨️💻🔧🚀🚗🛠🧑,0,0.23529411764705882,0.13333333333333333,9,8,9,1
🔋🔩✔️❤️🪛👍,️🔧🛋🛠🪑,0,0.15384615384615385,0.09090909090909091,7,8,5,3
🌊🏞️🏖️🗻😍🙌,☀⛰✨️🌄🌅🌊🌳🌺🌿🏔🏖🏝🏞💦😍🤩🦜,0,0.3846153846153846,0.25,15,8,18,10
💑👴🏼👵🏼🎉💞,️🎁👰👴👵💍💕🧓,0,0.26666666666666666,0.16666666666666666,7,7,8,1
☔🌧️🅰️👧🍵❤️,☔❤️🌧🍂😌,0,0.5333333333333333,0.4444444444444444,7,9,6,3
🎉🎶💃🌈😄🥳,🌈🌟🎉🎊🎪🎶💃💥🔥🕺🥁🥳,0,0.5555555555555556,0.38461538461538464,8,6,12,6
👖💃🤩🌟💯👌,🌟👌👕👖💪💯😍,0,0.6153846153846153,0.4444444444444444,6,6,7,1
💃✨❤️🌈🔥,✈🌍🌟🌴🎉💃💥🕺😁,0,0.13333333333333333,0.07142857142857142,9,6,9,3
👖💫✨🌼😍,🌟🍑👖💁💃💥🔝🔥😍,0,0.2857142857142857,0.16666666666666666,7,5,9,4
🔨🔩🪚🔄,‍♂️💪🔧🔨🔩🛠🪚🪜,0,0.4285714285714285,0.2727272727272727,7,4,10,6
🐺❤️🌲🌕🐾,❤🐅🐺🐾💪🦁,0,0.5,0.3333333333333333,6,6,6,0
🤝💕👨‍👩‍👧‍👦🌸🌼🙌,✨👫💛😃😊🙌🤝,0,0.2105263157894737,0.13333333333333333,12,12,7,5
🌟🎯🎉🎇💪🙌,✨🌟🎉🎯🏆😃,0,0.5,0.3333333333333333,5,6,6,0
⚽💃🕺💫😌,⚽✨❤🌟🏻,0,0.20000000000000004,0.1111111111111111,4,5,5,0
👴🏻👵🏼👶🏼👧🏻👦🏽🏰🎉❤️,❤🏻🏼👦👧👨👩👴👵👶🤗🧓,0,0.6153846153846153,0.5,11,14,12,2
💕🌸☮️,♀✨️🌸🌺🌼🌿💫🧘,0,0.30769230769230765,0.18181818181818182,8,4,9,5
🚗☀️🌊🕶️,‍☀♀♂️🌊🌴💆💨😎🚗🚘,0,0.4444444444444444,0.3076923076923077,9,6,12,6
👥🎹👩‍🦱🕍🌙🧱🤩🌈❤️🎭🏞️🌄,✨️🌆🌈🌟🎉🎨🎭🎯🏙💥🖌🗺,0,0.20689655172413793,0.12,16,16,13,3
👕👖🔵👟😎,❤️🌈👕👖👚,0,0.3636363636363636,0.2222222222222222,6,5,6,1
☕🔌😌✨💯,☕✨🌅👌😍,0,0.4000000000000001,0.25,4,5,5,0
🌅😍🌆🌼✨,🌅😌😍🧡,0,0.4444444444444445,0.2857142857142857,4,5,4,1
👯‍♀️💃🎶💫🕺🌸❤️✨🎭🌌,✨️🌟🌠💃💖🩰,0,0.2857142857142857,0.17647058823529413,13,14,7,7
🏥😷🌙☀️🚑🏥💉❤️,‍♀️🌃🌙💤😴,0,0.23529411764705882,0.15384615384615385,9,10,7,3
🌼💮💐✔️👍,✨🌷🌸🌺🌼🌿💐💮,0,0.42857142857142855,0.2727272727272727,8,6,8,2
🚙🌲⛰️😎,⛰️🌄🌲🏞💪🚙,0,0.6666666666666666,0.5,6,5,7,2
🌻🙏😄✨,☀✨🌞🌻🌼🌾💛😃😊,0,0.30769230769230765,0.18181818181818182,8,4,9,5
🪛🔧🩹💡,⚙️👷💡🔧🔩🚪🛠🪚🪛,0,0.4285714285714285,0.2727272727272727,9,4,10,6
🥤💪🍓🍌🍍🥬🌀,🌪🍌🍍🍓🍹🏼💥💪💯😋🥤,0,0.5555555555555556,0.38461538461538464,10,7,11,4
🗣️🔎🌎🌍📚🗺️🧑‍💻,‍️🌍🌎👥👨👩,0,0.4444444444444444,0.3076923076923077,9,11,7,4
📸🖤🌅🌸🌠,⏰⏳❄️📚📷📸🕰🖼,0,0.14285714285714285,0.07692307692307693,9,5,9,4
💤🏆📝🧑🏽‍🦱💻🧠🌬️😴💜,💤💪😴🛌,0,0.23529411764705882,0.13333333333333333,11,13,4,9
🚪🔔🎶🙂💌👥🏠,‍♂✨️,0,0.0,0.0,7,7,4,3
🌴🍃🌺,️🌅🌊🌳🌴🌺🌿🍃🍹🏝🏞😌🥥,0,0.375,0.23076923076923078,11,3,13,10
🌲🏞️⛰️💪😍,⛰️🌄🌲🌳🌿🏔🏞💪🗻🥾🧗,0,0.5263157894736842,0.38461538461538464,10,7,12,5
📚🏢🌐💡📚🗺️📚🎓,🏛🏰💡💭📖📚📜🕰,0,0.23529411764705882,0.15384615384615385,8,9,8,1
📚📖😌🧘‍♀️🏛️📖❤️📚,‍♀️🏛📖📚,0,0.631578947368421,0.6666666666666666,7,13,6,7
🍖🔥🌮🤤💨👅💦😇,🍟😋🧀,0,0.0,0.0,8,8,3,5
🏡🌿🌸😌💨😊,️🌱🌸🌼🌿🍃💜😌,0,0.42857142857142855,0.2727272727272727,7,6,8,2
🏠🌵🏷️🌱🏢💚🌬️,✨🌞🌱🌵🌿🍃🏠💚,0,0.47058823529411764,0.3333333333333333,9,9,8,1
🚙🏔️🌲🌞💨🌿,‍⛰️🌲🌳🌿🏞💨🚙🚵🥾,0,0.5555555555555556,0.38461538461538464,8,7,11,4
🐧❄️🥶🐧🥇🐧🚶💟🐧🚪🕳🎢,⛸✨❄️🌡🌬🐧👍🔥🤗🥰🥶🧊,0,0.3076923076923077,0.21052631578947367,11,13,13,0
🏔️🌳🌄🚶🗺️⛰️🏞️🌪️,‍♀♂⛰✈️🌄🌲🌳🎒🏔🏕🏞💪🗻😱🚣🚵🥾🧗🪂,0,0.35294117647058826,0.25,19,13,21,8
❤️😍💓💘💕💑😌💔,❤💓💔💕💘😢😭🦋,0,0.5882352941176471,0.4166666666666667,7,9,8,1
🤝👫🌎🌍🌏🏛️🏩🈵,🌍🌎👥😊🙌🤝,0,0.4,0.25,8,9,6,3
🌴🌿🦜🌊🎉🕶️🇧🇷🔝,🇧🇷🌴🎭🎶🏖🏞💃🕺🥁🦜,0,0.380952380952381,0.23529411764705882,11,10,11,1
🔌💥🧐🔄💡🏠👍,️🔌,0,0.22222222222222224,0.125,7,7,2,5
😊☀️🌻🏖️💕,👀💭😴,0,0.0,0.0,7,7,3,4
🛹🎨👤🔥💥,🌟🎨💥🔥😎🚀🛹,0,0.6666666666666666,0.5,5,5,7,2
👫🌊🏖️💣🙌💯😎🦀🧜‍♀️,‍☀♀️🌊🌞🎉🏄🏖👫👬👭🔥🕶😎,0,0.5,0.35,14,13,15,2
🎆‼️😃💑😋🤰🏻🤝💫💆,‍✨️🌪🍓💪💯😋🙌🚀,0,0.1904761904761905,0.10526315789473684,10,11,10,1
👗👠✨🧵🌸💃🔥💭💫,✂✏✨️🌈🎀🎨👗👚👜👞👠🧵,0,0.3636363636363637,0.2222222222222222,12,9,13,4
🍚🍲⏰🙌,⏰🍚🍴🔌,0,0.5,0.3333333333333333,4,4,4,0
🍔🍉🌳,‍❤️🌊🌞🌭🌳🍉🍔🍴🍽👦👧👨👩🥪🧺,0,0.3,0.17647058823529413,16,3,17,14
🌮👥💃🏽🕺🏽😍💥❤️,🌮💃🔥😋,0,0.28571428571428575,0.18181818181818182,8,10,4,6
❤️🌟🤗✨🌈❣️,✨❤️💕💛💝💞😊🤗,0,0.47058823529411764,0.3333333333333333,7,8,9,1
🖤🌙🎸🔥👯🌃🧥💣,⬛👖👗💃🔥🖤🧥,0,0.39999999999999997,0.25,7,8,7,1
🌻☀️😊🌟,☀️🌈🌞🌻🌼🍉💛,0,0.4615384615384615,0.3,7,5,8,3
🌾🍎🍞💰🌽🥦💸,🌄🌽🌾🍇🍉🍓🏭🐄🐑🐮💰🚜🥕,0,0.3,0.17647058823529413,12,7,13,6
👟🔥💪,️👟💃💨🔥🚀,0,0.4444444444444444,0.2857142857142857,4,3,6,3
🥶❄️🌨️🧥,❄️🌬🥶🧣🧥,0,0.6666666666666666,0.5714285714285714,4,6,6,0
🧺😌✨💕,☀❤️🌞🌳🌷🌻🌼🍉🏞🏡😊🥪🧺,0,0.11111111111111112,0.058823529411764705,14,4,14,10
🕰️🕯️📻🎥🧚‍♀️💭💔🎶,💔💭😔😢,0,0.23529411764705882,0.15384615384615385,12,13,4,9
🌳🍂🍁🍃🍂🌤️,🌳🌿🍁🍂🍃,0,0.6666666666666666,0.5714285714285714,4,7,5,2
🌺🌴🎨🌱✨,✨🌸🌺🌿🍃🎉🎨💫😍🤩,0,0.4,0.25,8,5,10,5
📏🎯📏,️🎯📏📐🔍,0,0.5,0.4,3,3,5,2
👗👡🌞🌳🧺,☀️🌳🌷🌸🌼👗👡🧺,0,0.5714285714285714,0.4,8,5,9,4
🌵💦🌞🏡👌,✨🌡🌱🌵🏠🏡💚💧,0,0.3076923076923077,0.18181818181818182,7,5,8,3
❄️🏠💨🥶📈🥰,✨❄️🌬🔥,0,0.3333333333333333,0.2,6,7,5,2
💔😢💔😔💔😭,❤💔😔😢,0,0.6,0.6,4,6,4,2
👨‍🏫👩‍🏫📚🌟💡🎓🌱🌍👑,‍✏❤🌟🌱🎓🏫👩💡💪📚🤝,0,0.64,0.5333333333333333,12,13,12,1
🍳💨😋,‍❤️🍗🍟🍳👩💨🔥😋,0,0.4615384615384615,0.3,7,3,10,7
🌙🏃‍♀️🎥❤️👧🏻,‍✨❤️🌟🍿🎥🎬👧👶,0,0.5,0.35714285714285715,9,10,10,0
🔥🔥🔽🚀🏠💯💥⚾🙌,⚾️🏃💥🤯,0,0.2857142857142857,0.18181818181818182,8,9,5,4
🏡💨🗑️👵,🏼👌👍💦💨💪🧹🧼🧽,0,0.14285714285714285,0.07692307692307693,8,5,9,4
🏢🌆💎🔆💫🌃,✨️🌆🏙🏢💎💼,0,0.4615384615384615,0.3,6,6,7,1
⛰️🏞️🏕️🌳🌊🦁🐠🌦️🏜️,⛰️🌲🌳🌴🌼🌿🍂🍃🏔🏞🐆🐘🐾🦁🦌,0,0.3333333333333333,0.23809523809523808,14,14,16,2
👉💦🥛🌵🙅‍♂️💀,🌞🌵🏼👍💦💪,0,0.26666666666666666,0.15384615384615385,8,9,6,3
🎂🎉🎁👫🎈,❤🌞🎉💕😍🥰,0,0.1818181818181818,0.1,5,5,6,1
🛍️💰📺💻,🌟🍿👀💯💻📺🛋,0,0.3333333333333333,0.2,6,5,7,2
🏛️🏰💫🤯,🌟🏛🏰👌🙌,0,0.4000000000000001,0.25,4,5,5,0
🍕🧀🔥🥰😋🙏🏼,🍜🍝👌🔥😋🤤🥣🧀,0,0.39999999999999997,0.25,7,7,8,1
🌥️💗💯😃🎊🎉,✨️👟💃🙌,0,0.16666666666666666,0.09090909090909091,6,7,5,2
🏰🏘️🪝🧱🧝‍♀️🌺,️🏘🏛🏢👥🚶🧱,0,0.3529411764705882,0.23076923076923078,9,10,7,3
🌤️☕🛀😌🧘,‍♀✨️🌈🌞🌼😌🧘,0,0.4,0.25,6,6,9,3
🏛️🌃🌇🏙️🕰️🎭🌟,⌛⏳✨️🌆🏛🏰💫,0,0.22222222222222224,0.14285714285714285,9,10,8,2
🇹🇭🏞️🌊🏙️🛵🦐🤿,⛰️🇭🇳🇹🌅🌊🌴🏞,0,0.5263157894736842,0.38461538461538464,10,10,9,1
🏞️🌳🌸💫📖,‍♀✨️🌄🌾🏘🏞🏰💖📚🗝🗺🧚,0,0.2,0.1111111111111111,13,6,14,8
🏖️🌊🦶🏻😌💙,️🌅🌊🏖😌😍🙌,0,0.5714285714285714,0.4,6,7,7,0
⛪🤯😇🌸,⛪✨️🌌🌟🏛🏰👼💒💫🕍😍🙏,0,0.11764705882352941,0.0625,12,4,13,9
🎈🥳🎮😂🎊🦾💥,❤🎮👥👭💥🔊😂🟣🤩,0,0.375,0.23076923076923078,9,7,9,2
🌆🏙️🏢🏗️🚀🌌💪❤️,✨️🌆🌇🏗🏙🏢💡💼📈🚀,0,0.5454545454545454,0.42857142857142855,10,11,11,0
🏐🏖️😎💪🏼🌊👟😊,☀❤️🌊🌞🏐🏖,0,0.5,0.3333333333333333,8,9,7,2
🌺🌴☀️🏖️,☀️🌊🌴🌸🌺🏖🏝,0,0.7142857142857143,0.625,6,6,8,2
💪💤😋,⏰☀☕️🌅🌞🏼💤,0,0.18181818181818182,0.1,8,3,8,5
🌧️🌈,⛈️🌈🌦🌧🖼,0,0.6666666666666666,0.5,4,3,6,3
💫👣🎶💓🌱🤍🖌️,✨🌟🎨🖌,0,0.16666666666666666,0.09090909090909091,7,8,4,4
🌯😍🌶️🥙💕🍽️,❤🌮🌶🍅🍗🏼🐓😋🤤🥩🥬🧀,0,0.1,0.05555555555555555,11,8,12,4
🤼‍♂️💪😵‍💫🏋💥🎟️,🌪🎭💥💪🔥😮😱,0,0.2105263157894737,0.13333333333333333,11,12,7,5
☕🏠🌿🪟❤️,☕✨️🌸🏡🏰💖,0,0.30769230769230765,0.18181818181818182,6,6,7,1
🏰🌸💙✨🚶🏽‍♀️👣,🌆🏰😂😄,0,0.14285714285714288,0.07692307692307693,10,10,4,6
🌞🌼💛😊🤗✨🍃🌻,☀🌈🌞🌸🌻🌼😁😄,0,0.375,0.23076923076923078,8,8,8,0
🏃‍♂️🌄🥾🏞️📅,⛰️🌄🌲🌳🏔🏞🚶🥾,0,0.4444444444444444,0.3076923076923077,8,9,9,0
🍔💪🏼🧀🍅💥🍟🔥😍,🍅🍔🍟🤤🥓🥬🧀,0,0.5,0.3333333333333333,9,9,7,2
🚘💁‍♀️🎗️💼🚶‍♂️,‍️🌟💨🧳,0,0.23529411764705882,0.16666666666666666,10,12,5,7
🌸🌸🌸💮🌸🌸🌸✨,✨❤🌸🌿💫,0,0.3076923076923077,0.3333333333333333,7,8,5,3
🏥🏢🧋🐛🫐🛎️🛁🛏️💉⚕️,‍⚕️🌡🏢🏥🏨👨💉,0,0.4545454545454546,0.3333333333333333,12,13,9,4
🐶🐱🐰😷📚💉💊👨‍⚕️,‍⚕🐱🐶🐾👨👩💚🔬🩺,0,0.47619047619047616,0.3125,11,11,10,1
🔨💡🔧💻🧰,‍️👷💪🔧🔨🔩🛠🧰,0,0.42857142857142855,0.2727272727272727,7,5,9,4
❄️🌨️🍃,☃❄❤️🌨🌬🏔💨,0,0.4615384615384615,0.3333333333333333,5,5,8,3
🌷🌷🌷🏡🌸💐🎨,✨🌷🌸🌼🏡💐,0,0.6153846153846153,0.5714285714285714,5,7,6,1
🎵💃🕺🔥,✨🌈🎵🎶💃🕺😄🙈,0,0.5,0.3333333333333333,5,4,8,4
⏳📷🗓💫📸🌆🤯📸✨🤩,✨️🌄🌅📷📸🖼😍🙌,0,0.3157894736842105,0.2,10,10,9,1
🇧🇷🎶💃🎭🌴,🇧🇷🌴🍹🎉🎭🎶💃🕺🥳🦜,0,0.7058823529411764,0.5454545454545454,7,6,11,5
🐧❄️❤️,❄❤️🐧,0,0.888888888888889,1.0,3,5,4,1
🐶🌿🤸,♂️🏞🐶🐾😊🚶,0,0.2,0.1111111111111111,6,3,7,4
🦋🌸🌼💫🪡🎨✨,✨🌱🌸🌿🐛🦋,0,0.4615384615384615,0.3,7,7,6,1
☀️🌤️🌥️☁️💙,☀️🌞🌤💙,0,0.5714285714285714,0.5714285714285714,6,9,5,4
🍂🍁🧥❤️,❤️🍁🍂👕🧥,0,0.9090909090909091,0.8333333333333334,5,5,6,1
👩‍🎨🌺🐯👚🛍️💃,✨🌙👗👚💃💫,0,0.26666666666666666,0.15384615384615385,8,9,6,3
🚐🛣️☀️🌞,☀️🌲🏕🚌🚐🛣,0,0.6153846153846153,0.5,7,6,7,1
🌹🌸🌼💐✨🌷😍,🌷🌸🌹🌺💖,0,0.5,0.3333333333333333,6,7,5,2
🌿💜😌💤😴,🌸🌿💜💤🕊😌😴🛌,0,0.7692307692307693,0.625,5,5,8,3
⛰️🌳🏞️🌊🏔️🌲🏞️💦🏞️🌳,️🌲🌳🌿🏔🏞💦💧,0,0.5217391304347827,0.6,11,15,8,7
🐍🌿💪🏽🏠🧑🏾‍🌾✨,️🌡🌵🌾🌿🐍💦,0,0.3529411764705882,0.21428571428571427,10,10,7,3
🌍🌲🗺️🌊🏞️🌺🌿🍃🏞️🚵‍♂️🏝️🌲,⛰️🌄🌅🌊🌲🌳🌸🌿🍃🏔🏞💦💧🗻,0,0.35294117647058826,0.2727272727272727,16,19,15,4
🍜🥘🌮🍳🥗🍣🧁🍨,✈️🌍🌮🌶🍕🍛🍜🍣🍲🍷🍽💃😋🥘🥟,0,0.3333333333333333,0.2,14,8,16,8
👩🏻😍🤗🗿,‍♀👦👧👩,0,0.20000000000000004,0.1111111111111111,5,5,5,0
❤️👩‍⚕️💉🏥🤗🌟👨‍⚕️😊,‍⚕✨❤️🌡🏥👩💉💊💪😌😷🙏🤗🩺,0,0.5161290322580646,0.42105263157894735,15,15,16,1
🚘🛣️🌳🌤️😎👌,️🌴💨😎🚗🚘🛣,0,0.5333333333333333,0.4,8,8,7,1
🥣🍓🍌🍎☕👍,🌅🍇🍌🍓🍚🔥🥛🥣,0,0.42857142857142855,0.2727272727272727,7,6,8,2
🇯🇵🍣🍡🍜🍱💻🤖🚄⛩️🌸,🇯🇵🌸🍜🍣🍱🎎🏯👘💻🗾🤖🥢,0,0.64,0.47058823529411764,10,12,13,1
👫🏰🎢😱💓🔥,♀🎡🎢💨🚀🤩,0,0.16666666666666666,0.09090909090909091,5,6,6,0
🏉🏃‍♂️💥🥊🔥,👊💥💨💪🔥,0,0.3076923076923077,0.18181818181818182,7,8,5,3
🚙🏞️🏜️🚧🌵💨,️🌲🌿🏞💪🚙,0,0.42857142857142855,0.3,7,8,6,2
