Emoji unice în predicții: 594
{'💑', '👙', '🎁', '🍟', '🧥', '♻', '🏠', '☔', '👃', '🛩', '👪', '🪴', '😎', '🛡', '🐦', '🚤', '🚒', '🏛', '🧵', '🐕', '🦉', '💸', '🔢', '⚽', '✏', '👍', '🇪', '🥢', '\u200d', '🎨', '🍣', '📝', '🐬', '🍍', '💣', '💥', '🔩', '🦩', '👔', '🌙', '🌑', '😺', '🌨', '🌩', '🐢', '🛵', '🖋', '🎬', '📜', '💛', '✂', '⛺', '🕺', '👑', '🌭', '🛏', '🚣', '🍛', '💪', '🐈', '🥾', '🍰', '🪑', '🏭', '🧑', '🌆', '🍀', '🍔', '🦋', '🇯', '🦷', '💞', '🏜', '💚', '🥶', '🦰', '🏰', '🏸', '🎋', '🍎', '📅', '🧐', '🇲', '🧽', '💊', '💆', '🚛', '👨', '☁', '🍜', '🧹', '🙈', '👯', '🕯', '🏽', '🔋', '🌱', '🥓', '🆘', '🏞', '😱', '🍝', '👏', '🕊', '🧱', '📌', '🔊', '🌏', '🚜', '🏕', '📐', '🪛', '⚕', '🦊', '🐡', '💉', '🪵', '🌅', '🐶', '🧘', '🍑', '🏍', '🤹', '🌯', '🏟', '🎢', '🎮', '✋', '🧩', '🇩', '🍌', '🇽', '🩰', '📽', '🎵', '🖐', '🛍', '🗞', '🛠', '🏋', '🌐', '📖', '🧗', '😢', '🎹', '🏯', '🆒', '🎾', '🤵', '🇦', '🥁', '👗', '🥦', '🤔', '🛶', '🎶', '🎡', '🤓', '🎊', '🍅', '👵', '🚴', '🕶', '❄', '👸', '💧', '🍞', '⛹', '🚗', '🌎', 'n', '🔛', '🆕', '🧊', '🎞', '🍽', '🍲', '🕹', '✈', '🍄', '😤', '👋', '🩺', '💕', '🌿', '🍫', '🌼', '🌌', '🛣', '🎻', '🧰', '🦅', '😬', '💐', '🐧', '🥘', '🚌', '🖥', '🪚', '🚅', '🥤', '🎼', '🏘', '🤩', '🎿', '♂', '🦴', '🍳', '🍱', '😄', '✅', '🚿', '🌵', '👷', '🥕', '🗝', '💇', '🇴', '🤖', '💃', '📰', '🇰', '🔨', '😮', '⛄', '🐟', '🎆', '👢', '🐠', '🖊', '🌸', '🍿', '🎸', '🥊', '🛀', '🌴', '👠', '🕌', '🐼', '🥒', '👶', '🏌', '😋', '🧭', '👚', '😲', '💭', '🚪', '💜', '🥥', '🪟', '⛱', '🏥', '💦', '🌬', '🍨', '💯', '🏎', '🌫', '🐒', '👁', '🥛', '🔎', '❗', '🥩', '🇨', '💰', '🌞', '🐅', '⭐', '🐛', '🦢', '💻', '☮', '🕰', '😞', '🏂', '👴', '⚱', '🏖', '🍃', '🚶', '🎯', '🍦', '👉', '🗻', '🔗', '🪄', '🦌', '🍪', '👬', '😇', '🤙', '🥧', '⚡', '🐾', '👣', '🐳', '🎠', '📱', '🥋', '🇮', '💔', '🌇', '😷', '🕴', '🧙', '🍢', '🩱', '🌄', '🍷', '📈', '📦', '🥣', '⛪', '💓', '🌍', '🗿', '🎃', '🏈', '😅', '🤿', '🍗', '🩳', '📊', '👘', '😰', '🌳', '🍵', '✝', '🧓', '⛑', '🏗', '🌥', '🎪', '🌉', '🐱', '🚫', '⚾', '🏄', '🍉', '☕', '👧', '👜', '🗓', '🏩', '🌽', '🍻', '🐺', '📚', '🍁', '🏻', '🦁', '🇬', '🤣', '🥅', '💎', '🛴', '💬', '🐆', '💒', '🎳', '😂', '🧀', '🖌', '🌟', '💡', '🇭', '🥬', '🎩', '👥', '💙', '🔥', '☀', '🏢', '🧈', '🧚', '🤝', '🥄', '😩', '🗼', '💖', '🎎', '🔫', '🍂', '🤤', '🌤', '😕', '💅', '🚘', '🌾', '🥗', '📸', '⚙', '🌹', '🍕', '🥪', '🙏', '⛈', '🗽', '☃', '🛋', '🎓', '🏔', '🇳', '🏫', '👐', '🐋', '🇵', '🇧', '🩹', '🌮', '🧺', '📷', '🌃', '👟', '🌧', '🐻', '💁', '🏆', '🦒', '🎉', '🎖', '📢', '️', '⌛', '👌', '⛷', '📏', '🥟', '🔲', '🛹', '🥳', '👦', '🧁', '🤞', '🌷', '🌪', '💨', '🎀', '🧳', '🤜', '🖼', '😘', '🥰', '🏙', '💗', '⚒', '👀', '🚙', '🌡', '📘', '🔳', '🧼', '✨', '🦸', '🗺', '🕳', '🤯', '💄', '😴', '🎧', '🌲', '🚐', '🔄', '🪶', '🏅', '✔', '🚧', '🗣', '🔝', '🔒', '🥐', '🚚', '🔌', '🚲', '🙂', '⛳', '🖤', '😻', '🎟', '🍓', '🐰', '👭', '👰', '❤', '🏁', '🍯', '😆', '🎇', '⏰', '🧠', '🌻', '🇺', '🔮', '😍', '🕵', '👻', '🏐', '🍴', '🇫', '👂', '🏺', '🚀', '😔', '🥵', '🍚', '💤', '🏊', '⛩', '😫', '🔑', '🐿', '🎥', '🧶', '🇸', 'a', '🐝', '👕', '➡', '🎭', '🏝', '👫', '🏬', '💫', '🛒', '🎂', '🎷', '🏼', '🔧', '🏀', '🛌', '🥑', '🧣', '🚰', '🎌', '🚦', '🕍', '💍', '😁', '👖', '👅', '✍', '🔬', '🤗', '🔍', '🦇', '😌', '🧢', '😃', '🌀', '✊', '⚖', '⛵', '🪂', '🍹', '😭', '👊', '🤸', '♀', '🙌', '🇷', '🧂', '🎤', '💾', '👡', '⏳', '🌈', '🌶', '🌊', '🐨', '👩', '🕉', '🎲', '📺', '🏡', '🤘', '🚵', '⛰', '🥞', '🏃', '⛸', '🦜', '📿', '😊', '🚨', '🪓', '🌺', '🐘', '🔪', '🇹', '💼', '🤪', '🎄'}

===============================
        GLOBAL METRICI
===============================

Exact Match         : 0.0000
Emoji F1            : 0.3614
Jaccard             : 0.2555
Avg Levenshtein     : 7.3556
Avg Length Diff     : 3.1222
BLEU                : 0.0000
ChrF                : 6.6861

===============================
        STATISTICI AVANSATE
===============================

Lungimi predicții:
Avg True Len        : 7.7545
Avg Pred Len        : 6.1032
Std True Len        : 3.5386
Std Pred Len        : 2.7254

Under/Over-generation:
Under-generate      : 0.5963
Over-generate       : 0.2884
Equal length        : 0.1153

Top 20 emoji în TRUE:
[('️', 2047), ('\u200d', 571), ('✨', 345), ('❤', 227), ('♀', 222), ('💪', 211), ('🎨', 161), ('🔥', 160), ('🌸', 147), ('😍', 136), ('🌿', 128), ('🌟', 123), ('♂', 113), ('🌊', 110), ('☀', 105), ('🌳', 105), ('👩', 104), ('🌈', 102), ('💃', 102), ('🏞', 102)]

Top 20 emoji în PRED:
[('️', 560), ('\u200d', 344), ('🔥', 263), ('❤', 220), ('♀', 213), ('✨', 212), ('💪', 198), ('🏞', 166), ('😍', 165), ('🌿', 162), ('☀', 155), ('🌟', 151), ('🌸', 145), ('🎨', 140), ('🌳', 137), ('😌', 135), ('🌞', 125), ('💃', 119), ('🎉', 116), ('💨', 113)]

true,pred,exact_match,emoji_f1,jaccard,levenshtein,len_true,len_pred,len_diff
🌅🌴🤩💕🌞,☀❤️🌞😍,0,0.20000000000000004,0.1111111111111111,5,5,5,0
🏞️🌿🌞🌺💆‍♀️,✨🌈🌬🔥😌,0,0.0,0.0,9,9,5,4
🔒⏩🚶‍♀️🌺💕✨,👌,0,0.0,0.0,9,9,1,8
🍳👨‍🍳🎨🍴😋❤️,‍🍳🍽🎨👨👩🔥🧂,0,0.47058823529411764,0.3333333333333333,7,9,8,1
😌📖🌧️🌂🌫️,☔☕🌧🍵📚😌😴🛌,0,0.26666666666666666,0.16666666666666666,7,7,8,1
🔝🏢🏙️🌇💡,☀🏙🏢,0,0.4444444444444444,0.2857142857142857,5,6,3,3
🐶🎉💖,💃💖💥💪🔥,0,0.25,0.14285714285714285,5,3,5,2
🏙️🏢🏗️🌆🌃🏙️✨😮,🏙🏢,0,0.3076923076923077,0.25,9,11,2,9
⛺🌲🔥🎶😂❤️,🎉👫👭👯🔥,0,0.16666666666666666,0.09090909090909091,7,7,5,2
🌃🎮🔌📺🔥,🌟💯💻,0,0.0,0.0,5,5,3,2
☔🌧️🍿,☕️🌧💤😌,0,0.4444444444444445,0.2857142857142857,4,4,5,1
🌵💪🏜️🏜️🏜️❤️,🌡🌵🏜🏼💦💪🔥🛡🤜,0,0.3157894736842105,0.2727272727272727,9,10,9,1
😎🏖️☀️🌊🏄,‍☀♀️🌊🌞🌴🍹🏊🏖👙😎,0,0.5263157894736842,0.38461538461538464,11,7,12,5
🇯🇵⛩️🍣🌸🌸🌸✨,⛩🇯🇵🌸🍣🎎🏯,0,0.6250000000000001,0.5555555555555556,7,9,7,2
🔌✨🏞️❄️➕😴🛌💤🌡️👌🔥,❄️🌬💤🔌🔥🛌🛏,0,0.5454545454545454,0.42857142857142855,11,14,8,6
🧥🧣🧤❄️🌨️👀❤️,☃❄️🌨,0,0.4285714285714285,0.3333333333333333,7,10,4,6
🎨🔮🌈🌌🌟,‍♀️🌌🎨💭,0,0.3636363636363636,0.2222222222222222,5,5,6,1
🍟💥🍟🍅🍅🔥,✨❤🍟💛😋😍,0,0.16666666666666666,0.1111111111111111,5,6,6,0
⚡🛠️💪,🌀💡🔄🔌🔧🔨🔩🪚,0,0.0,0.0,8,4,8,4
📖🥰😌,❤📚😌😍,0,0.28571428571428575,0.16666666666666666,3,3,4,1
👭💕💪🏼😊,‍♀👦👧👭👯💕😂,0,0.3076923076923077,0.18181818181818182,8,5,8,3
🤣🙆‍♂️💃🎶,🎭👦💥😂🤣🤪,0,0.15384615384615383,0.08333333333333333,7,7,6,1
🍗🍕🔥🔝😋,‍🍲🍳🍽👍👨👩🔌🔥😋,0,0.26666666666666666,0.15384615384615385,9,5,10,5
💜🌿✨🧘‍♀️,‍♀🌸🌿👃💆💜😌,0,0.5333333333333333,0.36363636363636365,8,7,8,1
💨⛈️🍵❤️🏠,❄🌬🔥😌,0,0.0,0.0,7,7,4,3
🐨🌴💤🌿❤️,🇦🇺🌿🐨,0,0.4,0.25,5,6,4,2
🍝🍷🎭🖼️🏰🇮🇹,🇮🇹🍕🍝🍷🎨🎭💃,0,0.625,0.45454545454545453,8,8,8,0
🏡🌀🧹✨🙌,🌪🌬👌💨💯🧹,0,0.1818181818181818,0.1,6,5,6,1
⚽🥅🏋️↗️😬💥,🎯🏀🏆,0,0.0,0.0,8,8,3,5
🌄⛰️🏞️🏖️🌊🙌,️🌄🌊🏔🏞,0,0.5714285714285714,0.5,8,9,5,4
🏙🏢✨☁️🌆🌃📷🔭,🌃🌆🌇🏙🏢👀,0,0.5333333333333333,0.36363636363636365,9,9,6,3
🛌🧁🍰🍿🛋💤❗🙅👮🆘,‍♀️😴,0,0.0,0.0,10,10,4,6
👗💃❤️💫💕,✨💃😍,0,0.2222222222222222,0.125,5,6,3,3
👵🍪🎄📖📚,❤🎁🎄🎉👦👧👨👩👪👴👵🤗,0,0.23529411764705882,0.13333333333333333,11,5,12,7
🎨🌈‼️🙌,🎨💭🤔,0,0.25,0.14285714285714285,4,5,3,2
🌴🌅🌊😌😍,☀️🌅🌊🌞🌴🏖😌,0,0.6153846153846154,0.4444444444444444,6,5,8,3
🎼🎻🎹🎵😌🧘‍♀️✨,✨🌌🎵🎶💫😌😍,0,0.3529411764705882,0.21428571428571427,9,10,7,3
🦁🗣️🔊✨😮,🐾💨,0,0.0,0.0,6,6,2,4
🌵👍💧💼🕰️,🌱🌵🌿💚💦,0,0.1818181818181818,0.1,6,6,5,1
🦚🌈🔵🦚🔴💛🦚🔶✨💖,❤😍,0,0.0,0.0,10,10,2,8
🌬️🌙✨,☀❄️🌞🌬💨,0,0.4,0.25,5,4,6,2
🥑🍞😍,🍅💚😋🥑,0,0.28571428571428575,0.16666666666666666,4,3,4,1
🏛️🛠️💭✨🎨🖌️🌆,✏✨️🎨🖌,0,0.5333333333333333,0.4444444444444444,7,10,5,5
🌮🌶️☀️,🌮🍅👌🔥😋,0,0.20000000000000004,0.125,4,5,5,0
📷🎞️👁️🔥💭🕰️🌊✨🌸,🌅💔📸🔒😔😢,0,0.0,0.0,12,12,6,6
🌼🌈🌻🎨🌸🙌,🌸🌺🌼🌿🎨🏡💐,0,0.4615384615384615,0.3,6,6,7,1
🧀🍷🌞🌅,☀,0,0.0,0.0,4,4,1,3
✋🪚🌳🏗️💯,✂🌲🌳💪🛠🪓🪚,0,0.30769230769230765,0.18181818181818182,6,6,7,1
👚👗👖🧴♨️🌬💦💯,🌬👕👖👚💦🧺,0,0.5333333333333333,0.36363636363636365,7,9,6,3
🌵🏜️💦⏳🌵🌵🌵💥🧢💦,️💦💧,0,0.28571428571428575,0.25,9,11,3,8
🌱💫✨🤩🌸🌺,✨💫,0,0.5,0.3333333333333333,5,6,2,4
🚴‍♀️,‍♀️🌳🚲🚴,0,0.8,0.6666666666666666,4,4,6,2
☀️🌻❤️😃,☀🌞🌻💛😄😊,0,0.3333333333333333,0.2222222222222222,4,6,6,0
🔩🔧✂️🛠️💪🤩🛠️🛠️,‍♂⚡️🏗💡💪🔋🔌🔧🔨🛠,0,0.3333333333333333,0.26666666666666666,10,12,12,0
✏️🎨🛠️💡✂️🌈🔧😍💪✨,✍✏✨🌈🌟🎨💡💭💻🖼,0,0.4347826086956522,0.3125,12,13,10,3
🐢⌛🦖💪🌿,️🌿🐢🕰,0,0.4444444444444445,0.2857142857142857,5,5,4,1
😔💭🌍💆‍♀️,😔,0,0.25,0.14285714285714285,6,7,1,6
🏀💃🏽🕺🏽,⚽🏀💪🙌🧠,0,0.20000000000000004,0.125,5,5,5,0
🌸🍁🚶🏞️🌳,🌲🌳🌷🌸🌺🌻🌼🌿🍂🍃🏞💚😌,0,0.3157894736842105,0.1875,11,6,13,7
🏐🏓🎽🌩️🏆🌪️,🏀🏐💥💪🔥,0,0.15384615384615385,0.09090909090909091,8,8,5,3
🐶❤️😍😊💖,❤🌸🐼💕💖😍,0,0.5,0.3333333333333333,5,6,6,0
🎉💯👌💼,🎉💼🙌,0,0.5714285714285715,0.4,3,4,3,1
☀️🌦️🌈☔,☀️,0,0.5,0.4,4,6,2,4
🎤🎼🎉💃🕺🎵🎶,🎉🎤🎵🎶🎸👯💃🕺,0,0.7999999999999999,0.6666666666666666,7,7,8,1
🏛️🏬🏙️📐🏗️🎨💫,✨️🌆🎨🏞🏢🏰💫🖼,0,0.3157894736842105,0.21428571428571427,9,10,9,1
🌧️📚🍂🛋️☔,☔🌧📚😌🛋,0,0.6666666666666666,0.5714285714285714,5,7,5,2
🎸💥🎵💃👏💫😁,🎉🎵🎶💃🕺😍🙌,0,0.2857142857142857,0.16666666666666666,6,7,7,0
🌧️🌸🌧️🍃💦✨,✨🌈🌧🌸😌,0,0.4615384615384615,0.375,7,8,5,3
🍕🍕🍕,🌃🌙🍿🎉👫👭👯💃🕺,0,0.0,0.0,9,3,9,6
👨‍🍳🔪🍰🎶🎨⚡🍽️💫💥,‍🍳🍽🎨👨👩🔪😋,0,0.6,0.42857142857142855,9,12,8,4
🕴️👧😱🔊🤹‍♂️😂,️😍,0,0.16666666666666669,0.1,9,10,2,8
🐘🧠💛🐘👨‍👨‍👦💖,🐘💡🧠,0,0.30769230769230765,0.25,9,10,3,7
🏃🎵🎶🌄🐦,🎧🎵🎶🐦👂🔊,0,0.5454545454545454,0.375,4,5,6,1
🌅🌊🏖️⛱️😌😍😇🌞💛,🌅🌊🏖😌🧘,0,0.5000000000000001,0.36363636363636365,7,11,5,6
📝👩‍⚖️🚨💼⚖️🧔,‍⚖️🌎🏛🏥💼📚🔍🔬,0,0.4000000000000001,0.2857142857142857,8,10,10,0
⚽🌎🤝👥,⚽🌍🌎,0,0.5714285714285715,0.4,3,4,3,1
🛠️🪚👌🔩,💡💪🔌🔧🔩🛠,0,0.3636363636363636,0.2222222222222222,5,5,6,1
❤️🎢🆙🌀😱😵,🌊🌪🎢💨😱,0,0.3333333333333333,0.2,5,7,5,2
🤩✨🙌💖🎋✂️🖌🌲🌳🍃😍✨🔥,🌟🍣🎨👀🔥,0,0.10526315789473682,0.058823529411764705,13,14,5,9
😆🎉💃,🎉😃😊,0,0.3333333333333333,0.2,3,3,3,0
🐘🧠🤝😇,🌍🐘🐾🧠,0,0.5,0.3333333333333333,4,4,4,0
🏀💨⚖️💪😯🏆🔥📺💥,⚡⚽🎯🏀👥💪🔥🤝,0,0.33333333333333326,0.2,9,10,8,2
🎵💃🕺❤️🎶,🎵🎶💃🕺,0,0.8,0.6666666666666666,4,6,4,2
🌿⚡🚙⛽🔋❌,⚡🌿💚💨🚗,0,0.3636363636363636,0.2222222222222222,5,6,5,1
🎬🍿😁🍿🍿🍿,🌃🌙🍿🎉🎥🕺,0,0.16666666666666666,0.125,6,6,6,0
🧑❤️🧑👫💞,❤👦👧👫🙌🤝,0,0.3333333333333333,0.2222222222222222,5,6,6,0
🖌️🎨🌀🔥🧊🐉🌹🎊,‍❤️🌀🌈🎨🎭🖌😍😲,0,0.4210526315789474,0.26666666666666666,9,9,10,1
📸💎🎥🔬💥,✨🌄🌌🌟💫,0,0.0,0.0,5,5,5,0
🕒🔝🥤🔪✨,🌀🌪🍌🍓🍹🔌🥤,0,0.16666666666666666,0.09090909090909091,7,5,7,2
🎨🥳👐💡🎯🌠✍️✨💪🤓,🌟🎉💪🙌🤩,0,0.12500000000000003,0.06666666666666667,11,11,5,6
👶😂👧🧒😝😜,‍👦👧👶😂🤣🤪,0,0.4615384615384615,0.3,6,6,7,1
🌅💫😍🌄🌈🎨🤩,🌅🌈🌤👀💙,0,0.3333333333333333,0.2,6,7,5,2
❄️🌬️🏖️💦,❄️🆘🌡🌬🏠💨🥵,0,0.39999999999999997,0.3,6,7,8,1
🦋💖😍💭💬💌,❤💕💖😍🦋,0,0.5454545454545454,0.375,5,6,5,1
👗🤩🎬👠✂️✨👒,‍✨🌈🌟🎉🎨👗💃,0,0.25,0.14285714285714285,8,8,8,0
👨‍👩‍👧👦👦💃😂💪🌟😍,‍♀️🍻🎉👦👧👫👭👯💃🤝🤪🥰🥳🧑,0,0.28571428571428575,0.18181818181818182,14,12,16,4
❄️☃️🌨️🏠🧣,☃❄️🌨🏠🏡🔥🛋,0,0.625,0.5555555555555556,7,8,8,0
🔪⚙️🏚️,nan,0,0.0,0.0,5,5,3,2
👕🧶🌈❤️🔆,❄👕👚💕😍🧥,0,0.16666666666666666,0.09090909090909091,6,6,6,0
🐼🍽️🎋💚🕛🐼👑😋,🍽🐼,0,0.3636363636363636,0.25,7,9,2,7
🌿🌿💕🔮💞😌🙏✨,✨🌸🌿🕊😌🧘,0,0.42857142857142855,0.3,7,8,6,2
☀️🔥🔥🥵,☀️,0,0.5714285714285715,0.5,3,5,2,3
🚲🌿👀🚵‍♀️,‍♀️🌞🌲🌳🌿🏞🚲🚴🚵,0,0.6666666666666665,0.5,11,7,11,4
📰🕵️‍♀️💭🚪💡❓😮🗣️🔍📢⚠️,✊✍🌍🌟💡💬📝📢📰🔍🔎🕵🗞,0,0.33333333333333337,0.22727272727272727,15,17,13,4
🔌🔨🔧🔩✂️💪,🏀💥💪🔋🔌🔥🙌,0,0.2857142857142857,0.16666666666666666,7,7,7,0
🏐🔥🏖️🏃‍♀️🏆❤️😁,☀️🌊🏆🏐🏖💪🔥,0,0.5,0.38461538461538464,11,12,8,4
😌✅🎉💪😃,✅🎉💪💻💼🔨😌,0,0.6666666666666666,0.5,5,5,7,2
🌳🌿🌺🧚‍♀️,‍♀✨️🌲🌳🏞💫🔍🗺🚶,0,0.4444444444444444,0.2857142857142857,11,7,11,4
😍💯👌👗🖤,✨🌟👌👖👗💃💯🔥,0,0.4615384615384615,0.3,6,5,8,3
🏞️🥾🌄👫💪🌲🌿,‍♀♂️🌲🏔🏞👫👯🚶🥾,0,0.5263157894736842,0.35714285714285715,9,8,11,3
😊✨❤️🌟🛶🌈🌍,❤🎉💕😊,0,0.3333333333333333,0.2,7,8,4,4
🏢🎨👥💭🌈🖌️💥🔄💔✊👊,✍️🌈🎨🏙💥🖌🖼🗣,0,0.4761904761904762,0.3125,10,12,9,3
🐬🤪🤸‍♀️🌊🔵,‍♀♂🌊🎪🏊🐬💦🤸,0,0.5882352941176471,0.4166666666666667,9,8,9,1
🧰🔧🪚🧹🛡️,✂💪🔧🔨🔩🛠🪚,0,0.30769230769230765,0.18181818181818182,6,6,7,1
📚🏛️🔍🕰️🛣️,🏛🏰📚🔍,0,0.5,0.42857142857142855,7,8,4,4
❤️👫💘,❤👭💕,0,0.28571428571428575,0.16666666666666666,3,4,3,1
🦢🌅💦🕊️☮️✨,‍♀️🌊🏞💦🚶🦢,0,0.375,0.25,8,8,8,0
🕌🗺️🎭🛍️🌶️✨✨🌈🇮🇳❤️,🇮🇳🌶🍛🕌,0,0.4,0.3333333333333333,14,15,5,10
🧥🤗🍫📱👜,📱📺🔌,0,0.25,0.14285714285714285,5,5,3,2
🌊🐢🎵🗼🥬🐠🐚🌀,🌊🐢,0,0.4,0.25,6,8,2,6
🌞👙🏄👡🌊,☀🌞🏖👗👡,0,0.4000000000000001,0.25,4,5,5,0
🍫🍨😇,🍦🍨🍫🍰🎂😋😍,0,0.4,0.25,6,3,7,4
🏰🚶🏻‍♂️🔦😮✨🧙‍♀️💫🏰,‍♀✨️💫🗺🚶🤩,0,0.5217391304347827,0.42857142857142855,13,15,8,7
🐻❄️🐟😋🌊🧊🟥,❄️🐾,0,0.36363636363636365,0.2222222222222222,6,8,3,5
🚗🔌💡⚡🌌🌟😱,🏎💨🚗🤩,0,0.18181818181818182,0.1,7,7,4,3
🎨👁️💭🤯🎆💥🔜✏️,🌀🎨💥💭,0,0.4285714285714285,0.3,9,10,4,6
💃💐🌿💖🌺✨🌸🌷😍💫,🌸🌺🌿,0,0.4615384615384615,0.3,9,10,3,7
⚖️👨‍⚖️🤝📚🔎🧠💬,‍🏥👩📚🔍🗣,0,0.23529411764705885,0.15384615384615385,9,11,6,5
☀️🌞😎🏊‍♂️🏖️🍦🍹,☀❤️🌞🌸🌺🌼🙏,0,0.3,0.2,10,12,8,4
🎨🌈💥🔺↖️🟢🔲💃🎉✨🎨,✨🌈🎨💫🖌,0,0.35294117647058826,0.23076923076923078,11,12,5,7
🌅🌿🍂🌻🐦❤️,🌅🌳🌸🌿🏞😍,0,0.30769230769230765,0.18181818181818182,6,7,6,1
🚶‍♂️🏢💫😍,‍♀✨️🌆🏙💫🚶,0,0.5333333333333333,0.36363636363636365,6,7,8,1
🏃‍♀️🏃🏻‍♂️🌲🌳🌲🙏🧘‍♀️💭,‍♀♂️🏃💆💨💭😌,0,0.4444444444444444,0.42857142857142855,14,18,9,9
💕💞🌷💖💘,‍❤👩💕🤝,0,0.20000000000000004,0.1111111111111111,5,5,5,0
🥳💼🏢👩‍💼✨🚀🌟,🎉👨👩💪💻💼,0,0.26666666666666666,0.16666666666666666,8,9,6,3
👩‍🍳🍽🎨👌😋,‍🍳🍴🍽🎨👨👩😋,0,0.7999999999999999,0.6666666666666666,4,7,8,1
📺🔉🎶👀💫,🎞🎧🎬🎵🎶👂📺🔊🖥🦇,0,0.26666666666666666,0.15384615384615385,9,5,10,5
🌻🌬️👀💛,️🌻,0,0.5714285714285715,0.4,4,5,2,3
🌃🙌🗺️🚶‍♀️☕🛍️🥰💖,☕🌸🏙🏬🗺😊🛍,0,0.3,0.2,12,13,7,6
🏊‍♂️🏊‍♀️🌊☀️🐠🏊‍♂️🏊‍♀️,️🌊🌞🏊🏖🐠💦,0,0.29629629629629634,0.36363636363636365,17,20,7,13
🗿✨🎨🔨👌,‍✂✨🎨🎭🏽👌👏💪🔨🖌🗿,0,0.5882352941176471,0.4166666666666667,9,5,12,7
⛈️🌧️📚😌❤️,☔⛈️🌧🎶🏠💤,0,0.39999999999999997,0.3,6,8,7,1
🌵🏠💚🌿🌱👍,‍🌱🌵🌿💚💦,0,0.6666666666666666,0.5,5,6,6,0
🕯️⚓🌌🛑💡🌊,️🚶,0,0.22222222222222224,0.125,6,7,2,5
🐬🌊🤗🐋⚡🧠🌟🌊,‍♂️🌊🐋🐠🐬💦😄🤸,0,0.33333333333333326,0.21428571428571427,9,8,10,2
🏞️🌄⛰️🚴✨🪂🤩😍,‍♀♂⛰⛷️🌅🌲🌳🏊🏔🏕🏞🗻🚣🚴🚵🤸🧗,0,0.27586206896551724,0.16666666666666666,17,10,19,9
👴👵📜💭❤️,❤👴👵🧓,0,0.6,0.42857142857142855,5,6,4,2
🪚🔨👏💥💫🌟🔩,💥💪🔧🔨🔩,0,0.5,0.3333333333333333,6,7,5,2
🏫🌻🌱🌿🌱🚀,🌱💚💪🙌,0,0.2,0.125,5,6,4,2
🤙🏄‍♂️🌊🐬🌅💙,‍♀♂🌅🌊🏄🏖🙌🤙,0,0.6666666666666666,0.5,8,9,9,0
🧘🕊️🏋🏼‍♂️💆‍♀️💃🧦🧠🌅,‍♀♂️💆😌🧘,0,0.5217391304347825,0.42857142857142855,13,16,7,9
🏈🏃‍♂️🚀🙆‍♂️💤😃,⚽✨🌟👏,0,0.0,0.0,12,12,4,8
🦅⛰️🌄🦅💪🙌,️🌤🏔🦅,0,0.36363636363636365,0.25,6,7,4,3
🧒👴👵💕🙌,❤👴👵💕🧓,0,0.6,0.42857142857142855,2,5,5,0
💃🌸🌼🌺🎉🕺✨🌿💛,✨🌈🌸🌺🎉💃💫,0,0.6250000000000001,0.45454545454545453,7,9,7,2
🛣️🌄⛰️🚜🏍️💨😎,🌲🌳🏞💨🚙,0,0.13333333333333333,0.08333333333333333,9,10,5,5
⚾🦇🌱🎆🏠,⚾🏠,0,0.5714285714285715,0.4,3,5,2,3
🌷🎨🌷🎨🌷🌷🌸🌸🌺🌼🌻🌺🏵️🌺🍃💐✨,🌷🌸🌺🌼💐,0,0.4347826086956522,0.45454545454545453,13,18,5,13
⛪🙏🌍🌀✨👆🏻,⛪✨💫🕊🙏🧘,0,0.4615384615384615,0.3,6,7,6,1
🍣😍💕,🌸🌿🍣🍱👅,0,0.25,0.14285714285714285,4,3,5,2
☀️💃🏻💃🏻👗👑✨,✨🌸🏻👗💃💖,0,0.5333333333333333,0.4444444444444444,7,9,6,3
🐧❄️🚶‍♀️🤵🐧,❄️🎩🐧💃🕺,0,0.4,0.3,7,9,6,3
🌲🏡🌊🏞️❤️🤗🏠💞😊,️🏞🏠🏡,0,0.5333333333333333,0.4,9,11,4,7
🎉🎊🎁😱😮😍❤️,❤🌸🎁🎉💕😊😍🤗🥰,0,0.47058823529411764,0.3076923076923077,7,8,9,1
🌴🧀🍃🌿🏡🌿😍🌿✨,🌳🌿🍃🏞,0,0.30769230769230765,0.2222222222222222,8,9,4,5
✈️🗺️🌍🌍🌈👋🍜🥘🌴⛰️🌆🚦📸,✈️🌍🌎🌮🍽🎉🗺🧳,0,0.32,0.2222222222222222,13,16,9,7
🌻☀️🥰❤️,☀🌞🌻🌼💛😊,0,0.3333333333333333,0.2222222222222222,6,6,6,0
🏬💡💬💰✨😍,🏬💃💄💰💸🛍🛒,0,0.30769230769230765,0.18181818181818182,5,6,7,1
🎸🔊🎶,🎧🎵🎶👂🔊,0,0.5,0.3333333333333333,4,3,5,2
🌸🌸🌸✨🌸✨🎆,❤🌈🌷🌸🌺🌼🍃🏡💐💕,0,0.11764705882352941,0.08333333333333333,9,7,10,3
🦅🔭🌄🦅🔍🍗,️👀🔍,0,0.2222222222222222,0.14285714285714285,5,6,3,3
🌾🌄⛰️🌿🌸🌼,🌄🌳🌾🌿🍃🏞,0,0.4615384615384615,0.3,5,7,6,1
😔😢😭,️🌧😔,0,0.3333333333333333,0.2,3,3,3,0
💃🕺🎶,‍♀🧘,0,0.0,0.0,3,3,3,0
💜🌿😴💤,🌿💜💤😌😴,0,0.888888888888889,0.8,4,4,5,1
🍣❤️🌏,❤🍕🍣🍱👌,0,0.4444444444444445,0.2857142857142857,5,4,5,1
